Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T95595,7/24/2022,C561,Headphones,6,-261.69,Cash,Completed
T95596,7/24/2022,C235,Headphones,4,-594.87,Credit Card,Completed
T95597,7/24/2022,C3572,Smartphone,6,-136.53,Credit Card,Failed
T95598,7/24/2022,C2756,Smartphone,7,62.87,Credit Card,Failed
T95599,7/24/2022,C4728,Coffee Machine,-6,839.31,Credit Card,Completed
T95600,10/21/2022,C4270,Smartphone,-8,-269.81,PayPal,Completed
T95601,7/24/2022,C2143,Coffee Machine,4,82.51,PayPal,Completed
T95602,11/13/2021,C3167,Tablet,-6,789.56,Credit Card,Pending
T95603,7/24/2022,C2823,Coffee Machine,9,955.03,Cash,Completed
T95605,7/24/2022,C3559,Headphones,468,740.93,PayPal,Completed
T95606,7/24/2022,C572,Headphones,3,-394.03,PayPal,Completed
T95607,3/27/2021,C4786,Tablet,4,-672.21,Credit Card,Completed
T95608,7/24/2022,C384,Smartphone,-1,-75.37,PayPal,Completed
T95609,7/24/2022,C2518,Tablet,450,-359.14,Credit Card,Completed
T95611,7/24/2022,C2766,Coffee Machine,957,-53.65,Credit Card,Completed
T95612,7/24/2022,Unknown,Headphones,8,-591.01,Credit Card,Completed
T95613,7/24/2022,C1850,Laptop,-2,-997.44,Credit Card,Pending
T95614,8/14/2020,Unknown,Smartphone,965,578.75,PayPal,Completed
T95615,11/23/2024,C1594,Coffee Machine,5,-632.79,Credit Card,Failed
T95616,7/24/2022,C943,Tablet,3,-475.27,PayPal,Completed
T95617,7/24/2022,C2724,Tablet,4,-932.46,Credit Card,Completed
T95618,3/26/2020,C1678,Headphones,4,614.71,PayPal,Pending
T95619,1/11/2025,C2346,Headphones,-8,-52.565,Cash,Completed
T95620,9/29/2024,C4265,Tablet,-5,-506.11,Cash,Completed
T95621,4/16/2024,C4660,Coffee Machine,3,809.12,Credit Card,Failed
T95622,5/16/2020,Unknown,Laptop,567,55.875,Credit Card,Completed
T95623,10/11/2020,C506,Headphones,641,-837.29,Cash,Failed
T95624,7/24/2022,C502,Headphones,1,-644.36,Credit Card,Completed
T95625,7/24/2022,C2584,Smartphone,-1,118.65,Credit Card,Failed
T95626,7/24/2022,C3792,Smartphone,547,62.87,PayPal,Failed
T95627,7/24/2022,C3074,Laptop,577,-831.51,Cash,Completed
T95628,7/24/2022,C1397,Coffee Machine,112,165.08,PayPal,Pending
T95629,7/4/2023,C4632,Coffee Machine,8,-268.33,Credit Card,Completed
T95630,7/24/2022,C1325,Laptop,-6,55.875,Credit Card,Completed
T95631,7/24/2022,C471,Tablet,10,-58.515,Credit Card,Completed
T95632,7/24/2022,C2371,Smartphone,5,741.21,PayPal,Completed
T95633,9/4/2023,C2509,Headphones,6,-540.9,Credit Card,Failed
T95634,7/24/2022,C2177,Tablet,1,-556.16,Credit Card,Completed
T95635,1/30/2022,C321,Headphones,6,462.01,Credit Card,Failed
T95636,7/27/2022,C1737,Tablet,8,140.49,Credit Card,Completed
T95637,7/24/2022,C2978,Tablet,6,-58.515,PayPal,Completed
T95638,7/24/2022,C2511,Coffee Machine,6,-53.65,Credit Card,Completed
T95639,7/24/2022,C4380,Coffee Machine,144,-623.67,PayPal,Completed
T95640,7/5/2020,C2733,Smartphone,175,-510.28,PayPal,Completed
T95641,7/24/2022,C2966,Laptop,10,-763.01,PayPal,Completed
T95642,7/24/2022,C1049,Tablet,-9,483.9,Cash,Completed
T95643,7/24/2022,C1924,Coffee Machine,6,141.62,PayPal,Failed
T95644,7/24/2022,C2836,Coffee Machine,8,-962.18,Credit Card,Pending
T95645,7/24/2022,C1608,Smartphone,7,62.87,PayPal,Failed
T95646,7/24/2022,C2802,Tablet,1,-58.515,PayPal,Pending
T95647,7/24/2022,C827,Tablet,564,-975.77,PayPal,Failed
T95648,7/24/2022,C3934,Laptop,-10,983.12,PayPal,Completed
T95649,7/24/2022,C1951,Laptop,9,945.91,Cash,Failed
T95650,7/24/2022,C1516,Smartphone,7,62.87,PayPal,Failed
T95651,7/24/2022,C1424,Smartphone,509,-321.56,PayPal,Pending
T95652,8/17/2023,C3256,Headphones,792,-342.96,Credit Card,Pending
T95653,7/24/2022,C1351,Headphones,3,-52.565,PayPal,Completed
T95654,7/24/2022,C3685,Smartphone,-6,62.87,PayPal,Completed
T95655,5/21/2024,C2043,Headphones,2,481.89,PayPal,Failed
T95656,8/11/2020,C2147,Smartphone,987,-313.44,Credit Card,Completed
T95657,7/24/2022,C3528,Smartphone,-2,909.58,Cash,Completed
T95659,11/3/2021,C4894,Tablet,688,-58.515,PayPal,Pending
T95660,7/7/2020,C4788,Smartphone,-2,-736.09,Cash,Completed
T95661,7/24/2022,C1971,Tablet,5,681.15,Cash,Failed
T95662,4/14/2022,C1382,Smartphone,454,-844.82,Credit Card,Completed
T95663,7/24/2022,C4407,Tablet,-1,-58.515,Credit Card,Completed
T95664,7/24/2022,C1405,Laptop,-2,55.875,Credit Card,Completed
T95665,7/24/2022,C2932,Laptop,684,55.875,PayPal,Failed
T95666,11/5/2022,C1677,Smartphone,6,-916.89,Cash,Pending
T95667,7/24/2022,C481,Smartphone,118,62.87,Cash,Completed
T95668,7/24/2022,C2999,Smartphone,-4,62.87,PayPal,Completed
T95669,7/24/2022,C176,Headphones,-9,-342.45,Cash,Pending
T95670,5/16/2023,C920,Laptop,9,421.98,PayPal,Failed
T95671,1/18/2025,C4447,Headphones,802,-994.38,Credit Card,Completed
T95672,5/3/2021,C2180,Smartphone,5,-513.8,Credit Card,Completed
T95673,7/24/2022,C4885,Tablet,369,-58.515,Credit Card,Completed
T95674,7/24/2022,C4967,Laptop,965,55.875,Credit Card,Completed
T95675,7/24/2022,C3658,Tablet,488,281.56,PayPal,Completed
T95676,7/24/2022,C2103,Headphones,2,-93.27,Cash,Failed
T95677,10/17/2024,C699,Headphones,3,-52.565,PayPal,Completed
T95678,7/24/2022,C4090,Laptop,9,-347.55,Credit Card,Pending
T95679,7/24/2022,C4205,Tablet,308,61.17,Credit Card,Pending
T95681,7/24/2022,Unknown,Coffee Machine,10,-912.11,PayPal,Completed
T95682,2/4/2021,C2558,Tablet,270,-58.515,PayPal,Completed
T95683,7/24/2022,C226,Smartphone,6,326.4,PayPal,Failed
T95684,1/27/2024,C806,Headphones,-2,-52.565,PayPal,Completed
T95685,7/24/2022,C3101,Headphones,621,-52.565,Credit Card,Failed
T95686,7/24/2022,C833,Smartphone,6,62.87,Credit Card,Completed
T95687,7/24/2022,Unknown,Coffee Machine,906,-976.75,Credit Card,Completed
T95688,7/24/2022,C2996,Headphones,6,754.07,PayPal,Failed
T95689,7/6/2020,C865,Laptop,468,55.875,PayPal,Completed
T95690,7/24/2022,C4802,Headphones,286,590.47,Credit Card,Completed
T95691,7/24/2022,C924,Smartphone,-10,62.87,Credit Card,Completed
T95692,7/22/2021,C3812,Coffee Machine,8,-174.27,PayPal,Pending
T95693,7/24/2022,C4697,Coffee Machine,9,-648.21,PayPal,Completed
T95694,7/24/2022,C4879,Headphones,-6,-52.565,PayPal,Completed
T95695,1/21/2025,C4820,Tablet,-3,233.3,Credit Card,Completed
T95696,7/24/2022,C3958,Tablet,600,-58.515,PayPal,Completed
T95697,7/24/2022,C850,Headphones,6,969.18,PayPal,Completed
T95698,7/3/2022,C219,Smartphone,6,-883.21,PayPal,Completed
T95699,7/24/2022,C1601,Headphones,-10,-52.565,PayPal,Failed
T95700,7/24/2022,C2298,Laptop,-8,-717.35,Credit Card,Completed
T95701,7/24/2022,C839,Headphones,-2,-87.15,PayPal,Completed
T95702,7/24/2022,C1513,Coffee Machine,5,-53.65,PayPal,Completed
T95703,7/24/2022,C3636,Coffee Machine,219,-335.41,Credit Card,Completed
T95704,7/24/2022,C2307,Smartphone,-10,-238.51,PayPal,Completed
T95705,7/24/2022,C3247,Laptop,-1,762.18,PayPal,Pending
T95706,6/6/2020,C1617,Headphones,626,-332.75,Credit Card,Pending
T95707,7/24/2022,C1689,Tablet,4,-58.515,Cash,Completed
T95708,2/25/2023,C2600,Coffee Machine,5,-53.65,PayPal,Completed
T95709,7/24/2022,C881,Laptop,-1,55.875,Credit Card,Completed
T95710,7/24/2022,C1705,Headphones,5,-996.23,Credit Card,Failed
T95711,7/24/2022,C2362,Coffee Machine,10,-370.05,Credit Card,Completed
T95712,3/23/2022,C3965,Tablet,-7,-58.515,Credit Card,Completed
T95713,7/24/2022,C1409,Coffee Machine,5,570.46,PayPal,Completed
T95715,8/3/2021,C3925,Coffee Machine,781,-53.65,Credit Card,Pending
T95716,7/24/2022,C3402,Smartphone,-1,135.28,Credit Card,Completed
T95717,7/24/2022,C3629,Laptop,985,-371.67,PayPal,Completed
T95718,7/24/2022,C1385,Laptop,-7,288.61,Credit Card,Pending
T95719,1/30/2021,C4276,Headphones,924,-52.565,PayPal,Pending
T95720,7/24/2022,Unknown,Smartphone,661,-974.45,PayPal,Completed
T95721,7/24/2022,C066,Tablet,136,589.85,Credit Card,Completed
T95722,7/24/2022,C3161,Smartphone,-1,-433.16,PayPal,Completed
T95723,7/24/2022,C3423,Headphones,-3,-52.565,Credit Card,Completed
T95724,7/24/2022,C598,Headphones,-10,-328.83,PayPal,Completed
T95725,9/19/2024,C2427,Headphones,527,-475.92,PayPal,Completed
T95726,7/24/2022,C535,Laptop,111,980.6,Credit Card,Completed
T95727,4/30/2021,C4862,Laptop,9,105.42,Credit Card,Completed
T95728,7/24/2022,C2431,Laptop,-10,55.875,PayPal,Completed
T95729,8/3/2022,C2329,Tablet,6,-774.91,Credit Card,Pending
T95730,7/24/2022,C4984,Laptop,-7,-429.57,PayPal,Pending
T95731,7/24/2022,C4854,Laptop,-5,-244.19,Credit Card,Completed
T95732,7/24/2022,C3071,Laptop,-8,91.67,PayPal,Completed
T95733,7/24/2022,Unknown,Coffee Machine,6,-713.28,Cash,Completed
T95734,12/20/2024,C4219,Headphones,-5,-321.48,Credit Card,Completed
T95735,8/25/2020,C4111,Laptop,8,55.875,PayPal,Completed
T95736,7/24/2022,C4969,Smartphone,10,62.87,PayPal,Completed
T95737,7/24/2022,C4142,Laptop,-10,109.58,PayPal,Completed
T95738,11/29/2022,C1902,Tablet,-2,-116.1,Credit Card,Completed
T95739,10/14/2023,C4450,Coffee Machine,5,-189.71,Credit Card,Completed
T95740,7/24/2022,C4356,Headphones,190,819.04,Cash,Failed
T95741,7/24/2022,C369,Tablet,393,-58.515,PayPal,Completed
T95742,7/24/2022,C3031,Laptop,671,55.875,PayPal,Completed
T95743,7/24/2022,C3826,Laptop,551,849.45,Credit Card,Failed
T95744,10/15/2023,C1430,Headphones,10,-820.47,PayPal,Completed
T95745,7/24/2022,C3700,Tablet,-10,97.7,PayPal,Pending
T95746,7/24/2022,C4963,Tablet,2,343.66,PayPal,Failed
T95747,1/16/2021,C2067,Laptop,504,91.73,Credit Card,Completed
T95748,7/24/2022,C530,Headphones,-2,-52.565,Credit Card,Completed
T95750,7/24/2022,C1205,Coffee Machine,661,409.02,Credit Card,Completed
T95751,3/27/2023,C048,Tablet,-8,-58.515,Credit Card,Pending
T95752,7/24/2022,C3744,Coffee Machine,-1,-53.65,PayPal,Completed
T95753,7/24/2022,C380,Coffee Machine,-7,-53.65,PayPal,Completed
T95754,7/24/2022,C3146,Headphones,407,706.43,Credit Card,Completed
T95755,7/24/2022,C842,Tablet,3,-58.515,Credit Card,Failed
T95756,7/24/2022,C2537,Headphones,-5,-52.565,Credit Card,Failed
T95757,7/24/2022,C3462,Laptop,8,55.875,PayPal,Failed
T95758,5/15/2023,C1992,Headphones,-4,629.29,PayPal,Completed
T95760,7/24/2022,C4841,Tablet,9,-687.29,Credit Card,Completed
T95761,7/24/2022,C3486,Tablet,907,561.19,Credit Card,Pending
T95762,7/24/2022,C1003,Smartphone,-5,-150.81,PayPal,Completed
T95763,7/24/2022,C1520,Headphones,-7,-588.99,Credit Card,Completed
T95764,7/24/2022,C4104,Tablet,5,-58.515,PayPal,Completed
T95765,11/11/2024,C2955,Tablet,4,365.14,Cash,Pending
T95766,11/7/2024,C1150,Headphones,8,722.69,PayPal,Failed
T95767,7/24/2022,C3713,Coffee Machine,8,-53.65,PayPal,Failed
T95768,7/24/2022,C3099,Coffee Machine,2,-53.65,Credit Card,Completed
T95769,1/5/2021,C1912,Laptop,-7,288.49,PayPal,Completed
T95770,7/24/2022,C4955,Smartphone,6,166.69,Cash,Completed
T95771,7/24/2022,C1795,Coffee Machine,-8,937.79,Credit Card,Completed
T95772,7/24/2022,C1088,Coffee Machine,-10,624.41,PayPal,Pending
T95773,7/24/2022,C2601,Laptop,2,557.48,Credit Card,Pending
T95775,7/25/2024,C1459,Laptop,2,-553.91,Credit Card,Completed
T95776,7/24/2022,C3657,Coffee Machine,1,-985.82,PayPal,Completed
T95777,7/24/2022,C1716,Coffee Machine,1,102.76,PayPal,Completed
T95778,2/26/2024,C4703,Coffee Machine,-10,-571.92,Cash,Completed
T95779,7/24/2022,C2200,Tablet,568,-450.43,Credit Card,Failed
T95780,7/24/2022,C4094,Smartphone,6,62.87,Credit Card,Failed
T95781,7/24/2022,C213,Tablet,397,-998.22,PayPal,Completed
T95782,9/7/2022,C1247,Smartphone,-6,62.87,PayPal,Pending
T95783,7/24/2022,C1011,Laptop,-7,55.875,Credit Card,Completed
T95784,7/24/2022,C976,Headphones,550,-52.565,PayPal,Completed
T95785,10/13/2024,C1976,Headphones,554,-52.565,PayPal,Completed
T95786,7/24/2022,C3137,Smartphone,-3,-433.22,PayPal,Completed
T95787,1/4/2024,C2614,Smartphone,114,462.5,Credit Card,Completed
T95788,2/25/2024,C2525,Coffee Machine,7,374.74,PayPal,Failed
T95789,1/16/2025,C810,Tablet,140,-58.515,Credit Card,Completed
T95790,7/24/2022,C3145,Laptop,8,770.52,PayPal,Completed
T95791,7/24/2022,C160,Laptop,-9,-870.11,Credit Card,Completed
T95792,9/29/2024,C2991,Laptop,4,-935.01,Credit Card,Completed
T95793,7/24/2022,C1686,Coffee Machine,6,897.21,PayPal,Pending
T95794,7/24/2022,C4986,Coffee Machine,425,419.61,PayPal,Failed
T95795,12/29/2021,C1398,Tablet,-4,-58.515,PayPal,Completed
T95796,7/24/2022,C1846,Coffee Machine,3,-78.77,Credit Card,Completed
T95797,7/24/2022,C3620,Headphones,843,-971.15,Credit Card,Completed
T95798,7/24/2022,C1574,Laptop,6,962.07,PayPal,Completed
T95799,6/29/2020,C4044,Tablet,3,-58.515,PayPal,Pending
T95800,7/24/2022,C708,Coffee Machine,5,-53.65,Credit Card,Completed
T95801,1/29/2023,C2231,Coffee Machine,-6,915.1,PayPal,Pending
T95802,7/24/2022,C1409,Coffee Machine,-7,-53.65,Credit Card,Completed
T95804,7/1/2022,C4951,Laptop,-9,55.875,Credit Card,Completed
T95806,7/24/2022,C2696,Laptop,-6,-732.9,PayPal,Failed
T95807,7/24/2022,C4522,Smartphone,5,989.04,Credit Card,Completed
T95808,3/24/2022,C4693,Smartphone,3,757.67,PayPal,Completed
T95809,7/24/2022,C1223,Headphones,151,643.44,PayPal,Pending
T95810,5/26/2022,C2850,Tablet,318,885.71,Credit Card,Completed
T95811,7/24/2022,C4589,Smartphone,7,62.87,Credit Card,Completed
T95812,7/24/2022,C4930,Tablet,-3,518.22,Credit Card,Completed
T95813,7/24/2022,C3893,Headphones,835,357.93,Credit Card,Pending
T95814,7/24/2022,Unknown,Laptop,-3,757.57,Credit Card,Completed
T95815,7/24/2022,C3191,Tablet,877,402.9,PayPal,Completed
T95816,7/24/2022,C3146,Laptop,360,-757.97,Cash,Completed
T95817,2/16/2021,C558,Smartphone,678,62.87,Credit Card,Completed
T95818,7/5/2022,C4732,Smartphone,-5,62.87,Credit Card,Completed
T95820,7/24/2022,C3414,Tablet,5,-58.515,PayPal,Completed
T95821,7/24/2022,C1396,Laptop,1,55.875,Credit Card,Completed
T95822,7/24/2022,C3293,Laptop,395,-481.93,PayPal,Pending
T95823,6/5/2024,C4503,Smartphone,9,849.38,PayPal,Completed
T95824,7/24/2022,C4604,Coffee Machine,-3,519.36,Credit Card,Completed
T95825,7/24/2022,C1612,Tablet,6,-766.1,PayPal,Completed
T95826,4/2/2023,C3809,Headphones,341,-732.89,PayPal,Failed
T95827,7/24/2022,C368,Tablet,-6,-58.515,Cash,Completed
T95828,7/24/2022,C3758,Smartphone,765,-778.07,Cash,Completed
T95829,7/24/2022,C815,Coffee Machine,-6,-53.65,Credit Card,Completed
T95830,7/24/2022,C4036,Laptop,1,55.875,Credit Card,Completed
T95831,9/4/2021,C2732,Laptop,839,55.875,PayPal,Completed
T95832,7/24/2022,C3676,Tablet,-3,185.36,Credit Card,Completed
T95833,7/24/2022,C1792,Coffee Machine,1,-205.96,PayPal,Pending
T95834,7/24/2022,C3045,Headphones,1,-52.565,PayPal,Completed
T95835,7/24/2022,C2001,Smartphone,-5,62.87,PayPal,Completed
T95836,9/7/2023,C4641,Headphones,-1,434.45,Cash,Completed
T95837,7/24/2022,C4322,Laptop,10,-722.97,Credit Card,Completed
T95838,7/24/2022,C4182,Coffee Machine,319,130.01,Credit Card,Failed
T95839,7/24/2022,C4257,Tablet,2,-131.82,PayPal,Completed
T95840,7/24/2022,C2617,Tablet,866,-169.29,Cash,Completed
T95841,7/17/2021,C4061,Coffee Machine,7,685.09,PayPal,Completed
T95842,7/24/2022,C4871,Coffee Machine,-2,-243.91,PayPal,Completed
T95843,7/24/2022,C700,Tablet,962,-815.03,PayPal,Completed
T95844,7/24/2022,C2259,Headphones,2,-241.7,PayPal,Completed
T95845,7/24/2022,C4163,Headphones,2,77.27,Credit Card,Completed
T95846,7/24/2022,C4112,Tablet,-2,-365.97,PayPal,Failed
T95847,6/15/2020,C1217,Coffee Machine,211,504.5,PayPal,Pending
T95848,7/24/2022,C219,Laptop,6,888.01,Credit Card,Pending
T95849,8/9/2024,C3998,Tablet,-3,631.09,PayPal,Completed
T95850,7/24/2022,C3014,Laptop,3,-771.45,Credit Card,Completed
T95851,7/24/2022,C060,Headphones,9,-201.32,Cash,Completed
T95853,7/24/2022,Unknown,Smartphone,4,-854.81,Credit Card,Completed
T95854,12/16/2023,C1711,Smartphone,899,-488.43,PayPal,Completed
T95855,6/22/2020,C3874,Coffee Machine,6,455.36,Cash,Completed
T95856,4/26/2020,C2542,Smartphone,-3,-398.57,Cash,Completed
T95857,3/18/2020,C025,Smartphone,-6,62.87,Credit Card,Completed
T95858,12/3/2021,C1167,Tablet,-5,218.7,Credit Card,Pending
T95859,3/19/2021,C3476,Headphones,3,-207.59,PayPal,Completed
T95861,7/24/2022,C3845,Laptop,-7,-190.84,PayPal,Completed
T95863,11/2/2020,C2815,Laptop,1,-846.39,Credit Card,Completed
T95864,7/24/2022,C3262,Coffee Machine,8,-405.92,PayPal,Completed
T95865,7/24/2022,C2101,Laptop,-6,-825.84,Cash,Completed
T95866,7/24/2022,C736,Laptop,1000,-907.3,Credit Card,Completed
T95867,7/23/2022,C2491,Laptop,6,-654.15,PayPal,Completed
T95868,7/24/2022,C2374,Laptop,2,55.875,Credit Card,Completed
T95869,7/24/2022,C006,Laptop,5,55.875,Credit Card,Completed
T95870,7/24/2022,C3119,Coffee Machine,828,713.06,PayPal,Completed
T95872,7/24/2022,C1935,Headphones,-5,-316.19,PayPal,Completed
T95873,6/7/2022,C3289,Coffee Machine,722,450.91,Credit Card,Failed
T95874,7/24/2022,C2334,Laptop,-4,825.02,PayPal,Completed
T95875,7/24/2022,C1032,Tablet,2,323.81,PayPal,Failed
T95876,7/24/2022,C2956,Smartphone,-9,62.87,Cash,Completed
T95877,7/24/2022,C2143,Laptop,-9,982.94,Credit Card,Completed
T95878,7/24/2022,C2870,Smartphone,724,888.95,PayPal,Completed
T95879,2/2/2021,Unknown,Smartphone,-1,863.92,Cash,Completed
T95880,7/24/2022,C2148,Laptop,-6,-132.63,Cash,Failed
T95881,9/27/2020,C261,Tablet,6,-58.515,Cash,Completed
T95882,7/24/2022,C1238,Coffee Machine,915,-343.02,Credit Card,Failed
T95883,8/21/2020,C1946,Laptop,-9,55.875,Credit Card,Completed
T95884,5/23/2023,C636,Coffee Machine,-4,881.06,Cash,Completed
T95885,9/24/2021,C4586,Tablet,5,170.61,Credit Card,Completed
T95886,7/24/2022,C458,Tablet,-5,-411.82,Credit Card,Failed
T95887,1/28/2025,C2799,Smartphone,-4,62.87,PayPal,Completed
T95888,7/24/2022,C3782,Tablet,6,-58.515,Cash,Completed
T95889,7/24/2022,C4599,Smartphone,533,229.12,Credit Card,Completed
T95890,8/8/2020,C3839,Smartphone,-4,716,Credit Card,Completed
T95891,7/24/2022,C2469,Tablet,677,-58.515,Credit Card,Completed
T95892,6/1/2020,C1962,Tablet,665,511.97,Credit Card,Failed
T95894,7/24/2022,C4018,Smartphone,3,87.69,PayPal,Failed
T95895,7/24/2022,C1950,Headphones,776,-427.73,Credit Card,Completed
T95896,7/24/2022,C1584,Smartphone,8,-197.97,Credit Card,Completed
T95897,6/19/2020,C4253,Coffee Machine,10,-53.65,PayPal,Completed
T95898,12/9/2023,C4605,Headphones,205,-586.59,Credit Card,Completed
T95899,7/24/2022,Unknown,Smartphone,581,283.09,PayPal,Failed
T95900,7/24/2022,C184,Headphones,8,893.51,PayPal,Failed
T95901,2/14/2021,C2042,Tablet,2,-58.515,Cash,Completed
T95902,7/24/2022,C4395,Laptop,-3,279.6,PayPal,Completed
T95903,9/1/2024,C3290,Tablet,2,332.44,Credit Card,Completed
T95904,7/24/2022,Unknown,Smartphone,619,-425.24,PayPal,Completed
T95905,6/10/2023,C1137,Coffee Machine,718,966.53,Credit Card,Completed
T95906,7/24/2022,C897,Laptop,10,55.875,Credit Card,Completed
T95907,12/9/2024,C4772,Headphones,8,-52.565,PayPal,Pending
T95908,7/24/2022,C110,Coffee Machine,-10,-53.65,Credit Card,Completed
T95909,8/15/2020,C324,Laptop,-6,107.14,Credit Card,Completed
T95910,7/14/2021,C4523,Tablet,656,797.25,Credit Card,Completed
T95911,7/24/2022,C3260,Tablet,1,-58.515,Credit Card,Completed
T95912,6/10/2022,C4083,Headphones,9,-524,Credit Card,Pending
T95913,7/24/2022,C3326,Smartphone,-10,975.44,Credit Card,Completed
T95914,7/24/2022,C4448,Tablet,285,-58.515,Cash,Completed
T95915,7/24/2022,C1520,Coffee Machine,431,-53.65,Cash,Completed
T95916,7/24/2022,C706,Smartphone,305,-530.01,Credit Card,Completed
T95917,7/24/2022,C1416,Smartphone,416,62.87,PayPal,Completed
T95918,7/24/2022,C2157,Laptop,510,-554.02,PayPal,Completed
T95919,7/24/2022,C3304,Laptop,-6,55.875,Credit Card,Completed
T95920,5/6/2020,C3652,Smartphone,926,369.62,PayPal,Completed
T95921,7/24/2022,C1585,Laptop,294,55.875,Credit Card,Completed
T95922,7/24/2022,C3171,Smartphone,-1,62.87,Cash,Completed
T95923,7/24/2022,C3039,Smartphone,-10,-778.58,PayPal,Completed
T95924,7/24/2022,C3167,Laptop,10,-581.37,Cash,Pending
T95925,7/24/2022,C1030,Headphones,1,-52.565,Credit Card,Pending
T95926,7/27/2023,C2483,Smartphone,913,-509.67,PayPal,Completed
T95927,7/24/2022,C2760,Laptop,-7,-497.64,Credit Card,Completed
T95928,7/24/2022,C1270,Tablet,-7,204.75,PayPal,Completed
T95929,7/24/2022,C2208,Headphones,635,-553.03,PayPal,Completed
T95930,7/24/2022,C522,Tablet,414,-924.02,Credit Card,Completed
T95931,7/24/2022,C4302,Laptop,7,55.875,PayPal,Completed
T95932,3/9/2024,C4508,Coffee Machine,10,-53.65,Cash,Completed
T95933,6/4/2020,C2985,Coffee Machine,1,-764.56,Credit Card,Completed
T95934,7/24/2022,C4060,Coffee Machine,360,-514.51,Credit Card,Pending
T95935,12/14/2024,C891,Headphones,848,-52.565,Credit Card,Pending
T95936,7/24/2022,C3191,Coffee Machine,-8,-53.65,Credit Card,Completed
T95937,9/20/2022,C4299,Headphones,116,-670.27,Credit Card,Completed
T95938,7/24/2022,C2267,Tablet,-5,-58.515,Credit Card,Completed
T95939,7/24/2022,C3277,Coffee Machine,473,-53.65,Credit Card,Pending
T95940,6/6/2024,C4534,Smartphone,273,-532.05,PayPal,Completed
T95941,4/27/2020,C3259,Tablet,-4,-574.03,PayPal,Completed
T95942,11/15/2020,C3564,Coffee Machine,405,-713.21,Credit Card,Completed
T95943,10/11/2020,C2250,Laptop,3,55.875,PayPal,Completed
T95944,7/24/2022,C4447,Laptop,579,742.65,Cash,Failed
T95945,7/24/2022,C4340,Smartphone,6,62.87,Credit Card,Completed
T95946,7/24/2022,C966,Coffee Machine,10,-102.27,PayPal,Completed
T95947,7/24/2022,C4087,Headphones,777,-347.48,PayPal,Completed
T95949,9/22/2020,C227,Smartphone,-2,-551.4,Credit Card,Completed
T95950,7/24/2022,C4145,Laptop,10,55.875,Credit Card,Failed
T95951,7/24/2022,C4290,Laptop,9,611.06,Credit Card,Completed
T95952,7/24/2022,C972,Smartphone,-7,-323.56,PayPal,Completed
T95953,3/31/2020,C4062,Headphones,4,-984.18,PayPal,Completed
T95954,7/24/2022,C4704,Coffee Machine,638,-761.78,PayPal,Completed
T95955,7/24/2022,C1589,Laptop,-1,-504.82,PayPal,Pending
T95956,7/24/2022,C037,Smartphone,-10,62.87,Cash,Pending
T95957,7/24/2022,C4787,Laptop,425,55.875,Cash,Completed
T95958,7/24/2022,C3519,Laptop,7,55.875,Credit Card,Pending
T95959,7/24/2022,C3326,Headphones,-3,684.51,Credit Card,Completed
T95960,11/21/2023,C597,Tablet,5,428.57,Cash,Completed
T95961,2/17/2024,C3384,Headphones,2,-695.98,Credit Card,Pending
T95963,7/24/2022,C4743,Laptop,1,-655.3,Credit Card,Completed
T95964,8/28/2024,C2603,Tablet,6,277.71,Credit Card,Completed
T95965,3/7/2020,C4268,Coffee Machine,-7,-53.65,PayPal,Pending
T95966,7/24/2022,Unknown,Smartphone,869,62.87,Credit Card,Completed
T95967,7/24/2022,C942,Smartphone,179,355.63,PayPal,Completed
T95968,7/24/2022,C1786,Headphones,9,231.18,PayPal,Completed
T95969,7/24/2022,C072,Smartphone,10,473.07,PayPal,Completed
T95970,7/24/2022,C960,Headphones,-4,-707.52,PayPal,Pending
T95971,2/7/2020,C3314,Laptop,-9,812.11,PayPal,Completed
T95974,7/24/2022,C3121,Smartphone,607,62.87,Cash,Completed
T95975,7/24/2022,C2869,Headphones,8,909.34,PayPal,Completed
T95976,7/24/2022,C1186,Headphones,-7,979.99,Credit Card,Completed
T95978,7/24/2022,C4849,Headphones,830,-52.565,Credit Card,Completed
T95979,7/24/2022,C3771,Tablet,8,886.36,PayPal,Failed
T95981,7/24/2022,C4901,Tablet,436,-58.515,Credit Card,Pending
T95982,7/24/2022,C1278,Laptop,1,55.875,Cash,Completed
T95984,7/24/2022,C3844,Headphones,6,-52.565,Credit Card,Completed
T95985,7/24/2022,C4809,Headphones,-9,579.29,Credit Card,Completed
T95986,7/24/2022,C1567,Laptop,6,55.875,Credit Card,Completed
T95987,7/24/2022,C3567,Coffee Machine,6,389.62,PayPal,Completed
T95988,7/24/2022,C4146,Headphones,-8,-52.565,Credit Card,Completed
T95989,7/24/2022,C616,Smartphone,-7,62.87,Credit Card,Completed
T95990,7/24/2022,Unknown,Tablet,739,879.64,Credit Card,Failed
T95991,7/24/2022,C4248,Smartphone,10,62.87,Credit Card,Completed
T95992,4/26/2022,C1665,Coffee Machine,6,-53.65,PayPal,Completed
T95993,7/24/2022,Unknown,Headphones,3,-88.33,Credit Card,Completed
T95994,7/24/2022,C4324,Smartphone,-8,-563.39,Cash,Pending
T95995,5/12/2023,C2428,Smartphone,683,62.87,Cash,Completed
T95996,7/24/2022,C2103,Smartphone,-2,62.87,Credit Card,Failed
