transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,Product Name
822,2023-02-16,17:39:00,3,Female,52.0,Beauty,3.0,50.0,13.5,150.0,Body Lotion
1031,2023-11-12,21:15:00,3,Male,44.0,Electronics,4.0,300.0,126.0,1200.0,Laptop
1037,2023-10-17,17:38:00,2,Female,18.0,Beauty,3.0,25.0,11.5,75.0,Face Cream
1072,2023-02-24,18:10:00,4,Female,20.0,Electronics,4.0,500.0,180.0,2000.0,Tablet
1243,2023-12-08,17:11:00,4,Female,47.0,Electronics,3.0,300.0,138.0,900.0,Keyboard
1281,2023-03-14,19:34:00,4,Female,29.0,Beauty,4.0,500.0,165.0,2000.0,Shampoo
1489,2023-04-28,18:30:00,2,Male,44.0,Electronics,1.0,30.0,10.5,30.0,Headphones
1491,2023-05-26,22:14:00,107,Female,60.0,Electronics,3.0,300.0,129.0,900.0,Wireless Mouse
1729,2023-11-22,18:55:00,82,Male,29.0,Clothing,4.0,300.0,81.0,1200.0,Sweater
1822,2023-09-09,17:15:00,15,Female,52.0,Beauty,3.0,50.0,21.0,150.0,Shampoo
840,2023-07-01,18:59:00,60,Male,62.0,Clothing,2.0,25.0,11.75,50.0,Trousers
1840,2023-05-12,20:22:00,138,Male,62.0,Clothing,2.0,25.0,11.0,50.0,T-Shirt
404,2023-02-13,19:55:00,59,Male,46.0,Electronics,2.0,500.0,160.0,1000.0,Laptop
899,2023-05-22,21:34:00,147,Male,26.0,Clothing,2.0,300.0,153.0,600.0,Jacket
990,2023-03-29,21:45:00,68,Female,58.0,Beauty,2.0,500.0,235.0,1000.0,Sunscreen
1404,2023-08-20,18:15:00,155,Male,46.0,Electronics,2.0,500.0,185.0,1000.0,Tablet
1899,2023-05-03,21:03:00,51,Male,26.0,Clothing,2.0,300.0,99.0,600.0,Jeans
1990,2023-11-22,17:02:00,48,Female,58.0,Beauty,2.0,500.0,155.0,1000.0,Lipstick
382,2023-07-14,21:20:00,29,Female,53.0,Clothing,2.0,500.0,245.0,1000.0,Jeans
578,2023-12-05,22:42:00,68,Female,54.0,Clothing,4.0,30.0,9.3,120.0,Casual Shirt
923,2023-06-10,17:20:00,62,Male,32.0,Beauty,3.0,300.0,165.0,900.0,Face Wash
1382,2023-05-20,18:13:00,139,Female,53.0,Clothing,2.0,500.0,185.0,1000.0,Trousers
1578,2023-11-20,18:43:00,66,Female,54.0,Clothing,4.0,30.0,12.0,120.0,Trousers
1923,2022-04-03,17:38:00,74,Male,32.0,Beauty,3.0,300.0,159.0,900.0,Sunscreen
307,2022-11-11,22:54:00,32,Female,26.0,Electronics,2.0,25.0,8.5,50.0,Smartwatch
561,2022-07-29,17:04:00,34,Female,64.0,Clothing,4.0,500.0,250.0,2000.0,Casual Shirt
651,2023-09-28,21:02:00,30,Male,51.0,Clothing,3.0,50.0,26.0,150.0,Skirt
1307,2022-01-29,22:11:00,68,Female,26.0,Electronics,2.0,25.0,11.75,50.0,Keyboard
1561,2023-09-17,19:38:00,16,Female,64.0,Clothing,4.0,500.0,170.0,2000.0,Sweater
1651,2022-12-04,21:29:00,155,Male,51.0,Clothing,3.0,50.0,23.5,150.0,Dress
988,2022-08-05,18:41:00,85,Female,63.0,Clothing,3.0,25.0,8.0,75.0,Trousers
1988,2023-11-30,18:47:00,144,Female,63.0,Clothing,3.0,25.0,7.25,75.0,Skirt
67,2023-08-19,20:19:00,119,Female,48.0,Beauty,4.0,300.0,129.0,1200.0,Moisturizer
1067,2023-10-03,17:01:00,105,Female,48.0,Beauty,4.0,300.0,129.0,1200.0,Sunscreen
915,2023-10-11,19:06:00,95,Female,26.0,Beauty,3.0,30.0,12.9,90.0,Sunscreen
985,2023-06-13,22:33:00,113,Female,19.0,Electronics,2.0,25.0,9.0,50.0,Smartphone
1915,2023-07-10,22:50:00,53,Female,26.0,Beauty,3.0,30.0,9.3,90.0,Sunscreen
1985,2023-03-31,20:15:00,113,Female,19.0,Electronics,2.0,25.0,9.75,50.0,Headphones
56,2022-12-27,19:37:00,97,Female,26.0,Clothing,3.0,300.0,120.0,900.0,Sneakers
159,2022-11-10,21:30:00,42,Male,26.0,Clothing,4.0,50.0,23.5,200.0,Sneakers
862,2022-12-11,21:37:00,29,Male,28.0,Electronics,4.0,300.0,78.0,1200.0,Tablet
1056,2022-04-17,19:46:00,54,Female,26.0,Clothing,3.0,300.0,114.0,900.0,Jeans
1159,2023-04-02,18:08:00,41,Male,26.0,Clothing,4.0,50.0,18.0,200.0,Jacket
1862,2022-02-06,22:50:00,64,Male,28.0,Electronics,4.0,300.0,165.0,1200.0,Smartwatch
315,2023-07-03,18:53:00,122,Male,47.0,Clothing,2.0,30.0,15.0,60.0,Jacket
545,2023-12-19,17:18:00,61,Male,27.0,Clothing,2.0,25.0,8.25,50.0,Casual Shirt
902,2022-02-14,17:16:00,108,Female,54.0,Beauty,1.0,50.0,21.5,50.0,Shampoo
1315,2022-08-31,20:52:00,14,Male,47.0,Clothing,2.0,30.0,12.9,60.0,Jacket
1545,2023-07-15,18:21:00,16,Male,27.0,Clothing,2.0,25.0,8.25,50.0,T-Shirt
1902,2022-12-21,17:12:00,97,Female,54.0,Beauty,1.0,50.0,14.0,50.0,Face Wash
170,2023-09-21,20:46:00,125,Female,25.0,Clothing,2.0,25.0,12.5,50.0,Sweater
685,2023-07-04,22:15:00,90,Male,57.0,Electronics,2.0,25.0,7.75,50.0,Monitor
958,2022-01-01,21:14:00,116,Male,62.0,Electronics,2.0,25.0,11.0,50.0,Keyboard
1170,2023-01-06,17:13:00,96,Female,25.0,Clothing,2.0,25.0,8.0,50.0,Dress
1685,2022-04-20,20:32:00,76,Male,57.0,Electronics,2.0,25.0,8.75,50.0,Smartphone
1958,2022-11-27,19:19:00,125,Male,62.0,Electronics,2.0,25.0,11.75,50.0,Smartwatch
363,2022-05-23,22:51:00,92,Male,64.0,Beauty,1.0,25.0,13.5,25.0,Moisturizer
394,2022-08-19,19:27:00,105,Female,27.0,Clothing,1.0,500.0,165.0,500.0,Dress
537,2023-10-01,18:07:00,98,Female,21.0,Beauty,1.0,500.0,275.0,500.0,Hair Serum
1363,2023-07-04,20:27:00,33,Male,64.0,Beauty,1.0,25.0,7.75,25.0,Shampoo
1394,2022-04-17,20:06:00,14,Female,27.0,Clothing,1.0,500.0,250.0,500.0,Sneakers
1537,2022-11-29,17:57:00,116,Female,21.0,Beauty,1.0,500.0,140.0,500.0,Moisturizer
387,2023-01-26,21:58:00,118,Male,44.0,Beauty,1.0,30.0,9.0,30.0,Sunscreen
556,2022-02-05,17:37:00,42,Female,18.0,Electronics,1.0,50.0,12.5,50.0,Smartwatch
782,2022-04-13,21:51:00,71,Male,59.0,Clothing,3.0,300.0,150.0,900.0,Skirt
906,2022-07-19,17:55:00,6,Female,20.0,Clothing,1.0,50.0,17.0,50.0,Jeans
1387,2022-07-26,17:48:00,37,Male,44.0,Beauty,1.0,30.0,15.6,30.0,Foundation
1556,2023-05-17,19:13:00,35,Female,18.0,Electronics,1.0,50.0,22.5,50.0,Smartwatch
1782,2023-04-07,20:23:00,116,Male,59.0,Clothing,3.0,300.0,141.0,900.0,Jacket
1906,2022-10-01,20:10:00,58,Female,20.0,Clothing,1.0,50.0,26.5,50.0,Dress
560,2023-10-23,22:51:00,7,Female,25.0,Electronics,1.0,50.0,19.0,50.0,Laptop
944,2022-08-23,20:22:00,136,Male,44.0,Clothing,2.0,25.0,12.0,50.0,Jeans
1560,2022-11-13,17:16:00,91,Female,25.0,Electronics,1.0,50.0,18.5,50.0,Smartphone
1944,2023-07-18,21:08:00,63,Male,44.0,Clothing,2.0,25.0,6.5,50.0,Jacket
481,2023-07-13,17:12:00,48,Female,43.0,Electronics,4.0,300.0,114.0,1200.0,Tablet
867,2022-07-24,22:40:00,152,Male,21.0,Electronics,1.0,500.0,185.0,500.0,Monitor
882,2023-10-22,21:41:00,144,Female,64.0,Electronics,2.0,25.0,13.25,50.0,Monitor
961,2023-03-22,22:36:00,86,Male,53.0,Beauty,4.0,50.0,23.0,200.0,Moisturizer
1481,2023-11-09,17:22:00,20,Female,43.0,Electronics,4.0,300.0,114.0,1200.0,Keyboard
1867,2023-05-16,19:55:00,144,Male,21.0,Electronics,1.0,500.0,190.0,500.0,Headphones
1882,2023-06-21,20:56:00,15,Female,64.0,Electronics,2.0,25.0,9.0,50.0,Keyboard
1961,2022-05-15,21:17:00,95,Male,53.0,Beauty,4.0,50.0,20.5,200.0,Moisturizer
187,2022-02-20,20:19:00,88,Female,64.0,Clothing,2.0,50.0,21.0,100.0,Skirt
446,2022-11-02,19:57:00,104,Male,21.0,Electronics,1.0,50.0,13.0,50.0,Tablet
1187,2023-07-07,17:05:00,52,Female,64.0,Clothing,2.0,50.0,12.5,100.0,Casual Shirt
1446,2022-01-23,18:55:00,155,Male,21.0,Electronics,1.0,50.0,23.5,50.0,Power Bank
539,2023-11-30,18:13:00,135,Male,25.0,Beauty,1.0,500.0,205.0,500.0,Hair Serum
587,2023-09-04,19:00:00,91,Female,40.0,Beauty,4.0,300.0,99.0,1200.0,Hair Serum
1539,2022-12-06,21:52:00,96,Male,25.0,Beauty,1.0,500.0,170.0,500.0,Shampoo
1587,2022-11-05,20:06:00,140,Female,40.0,Beauty,4.0,300.0,105.0,1200.0,Sunscreen
212,2023-10-12,18:13:00,105,Male,21.0,Clothing,3.0,500.0,215.0,1500.0,T-Shirt
765,2022-10-16,19:03:00,77,Male,43.0,Clothing,4.0,50.0,12.5,200.0,Skirt
769,2022-09-09,18:57:00,18,Female,31.0,Electronics,4.0,30.0,10.2,120.0,Bluetooth Speaker
1212,2022-03-16,18:05:00,142,Male,21.0,Clothing,3.0,500.0,265.0,1500.0,Trousers
1765,2022-10-18,22:49:00,13,Male,43.0,Clothing,4.0,50.0,16.0,200.0,Dress
1769,2023-10-08,22:50:00,116,Female,31.0,Electronics,4.0,30.0,9.3,120.0,Smartphone
321,2023-09-24,19:53:00,30,Female,26.0,Electronics,2.0,25.0,9.5,50.0,Headphones
356,2023-08-27,18:35:00,71,Male,50.0,Electronics,3.0,500.0,255.0,1500.0,Smartwatch
510,2023-05-29,17:04:00,14,Female,39.0,Beauty,4.0,50.0,13.0,200.0,Sunscreen
534,2023-04-27,22:30:00,112,Male,45.0,Clothing,2.0,500.0,140.0,1000.0,Trousers
1321,2023-04-23,22:54:00,155,Female,26.0,Electronics,2.0,25.0,10.5,50.0,Smartphone
1356,2023-12-18,21:31:00,11,Male,50.0,Electronics,3.0,500.0,245.0,1500.0,Tablet
1510,2022-11-20,18:21:00,124,Female,39.0,Beauty,4.0,50.0,19.0,200.0,Sunscreen
1534,2022-06-13,19:44:00,72,Male,45.0,Clothing,2.0,500.0,270.0,1000.0,T-Shirt
104,2022-06-09,22:58:00,129,Female,34.0,Beauty,2.0,500.0,190.0,1000.0,Perfume
110,2022-11-18,17:28:00,149,Male,27.0,Clothing,3.0,300.0,99.0,900.0,Sweater
352,2023-07-28,17:55:00,54,Male,57.0,Electronics,2.0,500.0,175.0,1000.0,Power Bank
365,2023-02-23,22:12:00,151,Male,31.0,Clothing,1.0,300.0,93.0,300.0,Sweater
887,2022-02-24,19:20:00,44,Male,59.0,Clothing,4.0,25.0,10.0,100.0,Dress
1104,2022-07-11,20:13:00,70,Female,34.0,Beauty,2.0,500.0,150.0,1000.0,Perfume
1110,2022-10-26,19:14:00,62,Male,27.0,Clothing,3.0,300.0,114.0,900.0,Trousers
1352,2023-10-19,17:40:00,14,Male,57.0,Electronics,2.0,500.0,260.0,1000.0,Wireless Mouse
1365,2023-11-08,20:22:00,18,Male,31.0,Clothing,1.0,300.0,156.0,300.0,Sweater
1887,2023-12-11,19:34:00,113,Male,59.0,Clothing,4.0,25.0,10.0,100.0,Jeans
629,2023-01-05,19:55:00,39,Male,62.0,Electronics,2.0,25.0,8.0,50.0,Keyboard
1629,2022-02-17,20:18:00,144,Male,62.0,Electronics,2.0,25.0,10.75,50.0,Bluetooth Speaker
655,2022-10-31,18:43:00,19,Female,55.0,Clothing,1.0,500.0,210.0,500.0,Skirt
1655,2023-05-28,17:57:00,8,Female,55.0,Clothing,1.0,500.0,125.0,500.0,Hoodie
567,2023-05-08,19:53:00,5,Female,25.0,Clothing,3.0,300.0,144.0,900.0,Hoodie
1567,2023-04-07,17:10:00,76,Female,25.0,Clothing,3.0,300.0,162.0,900.0,Jeans
182,2023-06-21,19:27:00,27,Male,62.0,Beauty,4.0,30.0,10.2,120.0,Perfume
819,2023-08-15,21:59:00,111,Female,35.0,Beauty,2.0,50.0,26.0,100.0,Body Lotion
1182,2023-01-03,21:26:00,14,Male,62.0,Beauty,4.0,30.0,12.9,120.0,Face Wash
1819,2022-11-05,20:44:00,83,Female,35.0,Beauty,2.0,50.0,13.5,100.0,Hair Serum
100,2022-02-08,19:34:00,21,Male,41.0,Electronics,1.0,30.0,9.3,30.0,Tablet
833,2023-05-09,18:39:00,85,Male,42.0,Beauty,4.0,50.0,24.5,200.0,Face Wash
1100,2023-01-20,18:15:00,136,Male,41.0,Electronics,1.0,30.0,13.2,30.0,Power Bank
1833,2022-01-30,17:20:00,56,Male,42.0,Beauty,4.0,50.0,18.0,200.0,Face Cream
542,2023-06-01,18:41:00,50,Female,20.0,Beauty,1.0,50.0,24.0,50.0,Hair Serum
723,2022-07-14,21:57:00,120,Female,54.0,Beauty,4.0,50.0,20.5,200.0,Shampoo
726,2022-06-05,19:37:00,72,Male,47.0,Clothing,4.0,300.0,126.0,1200.0,Hoodie
1542,2023-05-17,20:30:00,147,Female,20.0,Beauty,1.0,50.0,14.5,50.0,Moisturizer
1723,2022-02-10,17:43:00,40,Female,54.0,Beauty,4.0,50.0,18.0,200.0,Body Lotion
1726,2023-06-26,18:12:00,13,Male,47.0,Clothing,4.0,300.0,93.0,1200.0,Jeans
488,2022-07-05,17:28:00,26,Female,51.0,Electronics,3.0,300.0,123.0,900.0,Wireless Mouse
1488,2022-11-12,19:24:00,9,Female,51.0,Electronics,3.0,300.0,126.0,900.0,Power Bank
239,2022-09-19,19:34:00,1,Male,38.0,Electronics,3.0,500.0,165.0,1500.0,Smartphone
498,2022-03-22,22:20:00,41,Female,50.0,Clothing,4.0,25.0,8.25,100.0,Casual Shirt
532,2022-08-15,18:04:00,92,Female,64.0,Clothing,4.0,30.0,12.9,120.0,Sweater
669,2022-01-23,20:24:00,110,Male,24.0,Beauty,4.0,300.0,87.0,1200.0,Face Wash
877,2022-10-01,19:52:00,134,Female,58.0,Clothing,1.0,25.0,6.75,25.0,T-Shirt
1239,2022-07-08,20:42:00,134,Male,38.0,Electronics,3.0,500.0,255.0,1500.0,Smartwatch
1498,2022-08-29,17:08:00,51,Female,50.0,Clothing,4.0,25.0,12.5,100.0,Casual Shirt
1532,2022-03-23,22:48:00,51,Female,64.0,Clothing,4.0,30.0,15.6,120.0,Hoodie
1669,2022-08-04,22:28:00,83,Male,24.0,Beauty,4.0,300.0,123.0,1200.0,Sunscreen
1877,2023-01-25,20:19:00,72,Female,58.0,Clothing,1.0,25.0,10.5,25.0,Sweater
422,2022-08-21,22:34:00,67,Female,28.0,Clothing,3.0,30.0,13.2,90.0,Sweater
466,2023-01-11,21:52:00,66,Male,63.0,Electronics,4.0,25.0,13.75,100.0,Smartphone
1422,2022-05-07,20:41:00,35,Female,28.0,Clothing,3.0,30.0,13.5,90.0,Sneakers
1466,2023-01-16,22:27:00,64,Male,63.0,Electronics,4.0,25.0,10.75,100.0,Tablet
583,2022-01-28,19:44:00,131,Female,24.0,Electronics,4.0,25.0,7.75,100.0,Power Bank
654,2023-08-14,17:40:00,92,Male,42.0,Clothing,3.0,25.0,9.25,75.0,Jacket
1583,2023-11-12,22:54:00,102,Female,24.0,Electronics,4.0,25.0,13.0,100.0,Tablet
1654,2023-10-13,20:47:00,111,Male,42.0,Clothing,3.0,25.0,6.25,75.0,Sweater
40,2022-06-07,21:33:00,78,Male,45.0,Beauty,1.0,50.0,24.5,50.0,Hair Serum
699,2022-11-21,22:21:00,129,Female,37.0,Clothing,4.0,30.0,16.2,120.0,Jeans
727,2023-11-15,18:37:00,32,Male,55.0,Beauty,3.0,300.0,105.0,900.0,Face Cream
830,2022-09-29,20:19:00,77,Female,64.0,Clothing,3.0,50.0,18.5,150.0,Trousers
1040,2023-12-12,21:24:00,112,Male,45.0,Beauty,1.0,50.0,21.0,50.0,Lipstick
1699,2023-07-29,21:45:00,23,Female,37.0,Clothing,4.0,30.0,12.9,120.0,Jacket
1727,2023-08-08,21:06:00,72,Male,55.0,Beauty,3.0,300.0,75.0,900.0,Moisturizer
1830,2023-03-04,18:04:00,87,Female,64.0,Clothing,3.0,50.0,21.0,150.0,Casual Shirt
224,2022-11-11,21:32:00,99,Female,25.0,Clothing,1.0,50.0,24.0,50.0,T-Shirt
271,2023-09-12,18:23:00,44,Female,62.0,Beauty,4.0,30.0,9.3,120.0,Foundation
1224,2022-01-20,17:10:00,103,Female,25.0,Clothing,1.0,50.0,20.0,50.0,Skirt
1271,2022-01-19,19:31:00,27,Female,62.0,Beauty,4.0,30.0,9.0,120.0,Shampoo
36,2023-02-22,22:06:00,40,Male,52.0,Beauty,3.0,300.0,144.0,900.0,Lipstick
157,2022-05-15,21:59:00,98,Male,62.0,Electronics,4.0,500.0,170.0,2000.0,Headphones
796,2022-10-01,19:50:00,38,Male,43.0,Beauty,4.0,30.0,7.8,120.0,Hair Serum
839,2023-11-11,21:02:00,130,Female,20.0,Electronics,4.0,300.0,96.0,1200.0,Headphones
927,2022-02-21,17:13:00,83,Male,43.0,Electronics,4.0,500.0,250.0,2000.0,Laptop
1036,2022-08-17,18:03:00,121,Male,52.0,Beauty,3.0,300.0,117.0,900.0,Hair Serum
1157,2022-12-23,21:24:00,81,Male,62.0,Electronics,4.0,500.0,270.0,2000.0,Tablet
1796,2023-11-12,18:36:00,69,Male,43.0,Beauty,4.0,30.0,11.1,120.0,Foundation
1839,2022-08-28,21:57:00,92,Female,20.0,Electronics,4.0,300.0,156.0,1200.0,Tablet
1927,2023-09-06,19:44:00,46,Male,43.0,Electronics,4.0,500.0,180.0,2000.0,Wireless Mouse
407,2022-07-16,22:17:00,117,Female,46.0,Electronics,3.0,300.0,138.0,900.0,Keyboard
1407,2022-04-10,19:41:00,54,Female,46.0,Electronics,3.0,300.0,120.0,900.0,Keyboard
46,2022-11-08,17:50:00,54,Female,20.0,Electronics,4.0,300.0,84.0,1200.0,Smartwatch
509,2023-07-10,19:35:00,70,Female,37.0,Electronics,3.0,300.0,141.0,900.0,Keyboard
874,2022-01-17,18:14:00,90,Male,60.0,Beauty,1.0,30.0,12.6,30.0,Foundation
1046,2023-07-21,21:47:00,5,Female,20.0,Electronics,4.0,300.0,156.0,1200.0,Laptop
1509,2022-11-25,20:40:00,67,Female,37.0,Electronics,3.0,300.0,129.0,900.0,Wireless Mouse
1874,2022-05-14,20:58:00,126,Male,60.0,Beauty,1.0,30.0,12.6,30.0,Lipstick
788,2022-06-20,18:54:00,90,Female,52.0,Beauty,3.0,300.0,105.0,900.0,Sunscreen
1788,2022-05-03,20:35:00,98,Female,52.0,Beauty,3.0,300.0,150.0,900.0,Foundation
378,2022-11-03,18:16:00,81,Male,50.0,Beauty,1.0,300.0,165.0,300.0,Perfume
1378,2022-04-28,21:56:00,27,Male,50.0,Beauty,1.0,300.0,132.0,300.0,Shampoo
480,2022-12-22,22:12:00,126,Female,42.0,Beauty,4.0,500.0,225.0,2000.0,Moisturizer
492,2023-12-16,17:52:00,4,Male,61.0,Beauty,4.0,25.0,6.5,100.0,Face Wash
737,2023-03-23,21:11:00,26,Female,33.0,Clothing,1.0,50.0,14.0,50.0,Hoodie
1480,2023-11-26,18:05:00,3,Female,42.0,Beauty,4.0,500.0,165.0,2000.0,Foundation
1492,2023-08-26,22:09:00,146,Male,61.0,Beauty,4.0,25.0,10.0,100.0,Moisturizer
1737,2022-11-14,22:32:00,40,Female,33.0,Clothing,1.0,50.0,14.0,50.0,T-Shirt
684,2023-06-20,18:02:00,54,Female,28.0,Clothing,2.0,500.0,225.0,1000.0,Dress
878,2023-10-26,18:53:00,31,Female,20.0,Clothing,1.0,30.0,11.7,30.0,Dress
1684,2023-01-23,21:40:00,43,Female,28.0,Clothing,2.0,500.0,200.0,1000.0,Trousers
1878,2023-01-24,22:56:00,97,Female,20.0,Clothing,1.0,30.0,7.5,30.0,Trousers
78,2023-02-17,21:08:00,68,Female,47.0,Clothing,3.0,500.0,265.0,1500.0,Sweater
260,2023-01-19,21:09:00,107,Male,28.0,Beauty,2.0,30.0,10.5,60.0,Perfume
455,2023-11-21,19:15:00,134,Male,31.0,Electronics,4.0,25.0,13.25,100.0,Keyboard
837,2023-01-15,20:35:00,53,Male,18.0,Beauty,3.0,30.0,7.5,90.0,Foundation
1078,2023-05-04,22:20:00,16,Female,47.0,Clothing,3.0,500.0,125.0,1500.0,Sweater
1260,2023-07-19,17:26:00,117,Male,28.0,Beauty,2.0,30.0,13.5,60.0,Body Lotion
1455,2022-08-27,21:35:00,32,Male,31.0,Electronics,4.0,25.0,13.75,100.0,Bluetooth Speaker
1837,2023-03-29,20:45:00,32,Male,18.0,Beauty,3.0,30.0,8.1,90.0,Foundation
45,2022-03-20,18:27:00,121,Female,55.0,Electronics,1.0,30.0,10.5,30.0,Power Bank
449,2022-01-03,18:28:00,58,Male,25.0,Electronics,4.0,50.0,26.5,200.0,Wireless Mouse
1045,2022-02-26,17:28:00,110,Female,55.0,Electronics,1.0,30.0,9.9,30.0,Keyboard
1449,2022-04-26,18:42:00,12,Male,25.0,Electronics,4.0,50.0,23.5,200.0,Bluetooth Speaker
904,2022-04-01,20:26:00,43,Male,28.0,Clothing,1.0,500.0,160.0,500.0,Sneakers
1904,2022-11-25,19:41:00,117,Male,28.0,Clothing,1.0,500.0,220.0,500.0,Sneakers
59,2022-11-14,18:28:00,61,Male,62.0,Clothing,1.0,50.0,27.0,50.0,Trousers
128,2022-12-21,22:22:00,77,Male,25.0,Beauty,1.0,500.0,180.0,500.0,Face Wash
186,2022-03-31,18:15:00,92,Male,20.0,Clothing,4.0,50.0,23.5,200.0,Sneakers
802,2023-09-22,18:00:00,57,Female,46.0,Beauty,1.0,30.0,9.9,30.0,Face Wash
1059,2022-07-12,22:05:00,89,Male,62.0,Clothing,1.0,50.0,12.5,50.0,T-Shirt
1128,2022-01-04,17:35:00,60,Male,25.0,Beauty,1.0,500.0,135.0,500.0,Body Lotion
1186,2023-09-10,18:24:00,5,Male,20.0,Clothing,4.0,50.0,18.5,200.0,Sweater
1802,2022-07-13,22:17:00,33,Female,46.0,Beauty,1.0,30.0,9.6,30.0,Face Wash
75,2023-05-15,20:51:00,110,Male,61.0,Beauty,4.0,50.0,13.5,200.0,Face Wash
447,2023-04-18,17:57:00,37,Male,22.0,Beauty,4.0,500.0,245.0,2000.0,Perfume
528,2023-12-11,21:51:00,102,Female,36.0,Clothing,2.0,30.0,9.6,60.0,Sweater
1075,2022-09-14,19:17:00,92,Male,61.0,Beauty,4.0,50.0,21.5,200.0,Face Cream
1447,2022-05-30,22:21:00,137,Male,22.0,Beauty,4.0,500.0,155.0,2000.0,Perfume
1528,2023-07-06,19:44:00,126,Female,36.0,Clothing,2.0,30.0,12.3,60.0,Casual Shirt
759,2023-05-23,21:21:00,75,Male,49.0,Electronics,2.0,50.0,21.5,100.0,Monitor
870,2022-04-11,19:41:00,16,Female,46.0,Electronics,4.0,30.0,11.1,120.0,Bluetooth Speaker
1759,2022-11-03,17:27:00,102,Male,49.0,Electronics,2.0,50.0,23.0,100.0,Headphones
1870,2023-11-09,20:38:00,119,Female,46.0,Electronics,4.0,30.0,10.5,120.0,Keyboard
77,2022-04-07,20:45:00,44,Female,47.0,Clothing,2.0,50.0,24.0,100.0,Jeans
381,2022-01-30,19:05:00,63,Female,44.0,Clothing,4.0,25.0,12.25,100.0,Casual Shirt
439,2022-05-06,21:46:00,42,Male,50.0,Clothing,3.0,25.0,11.75,75.0,Sweater
792,2023-01-04,22:50:00,4,Female,20.0,Beauty,1.0,50.0,26.5,50.0,Face Cream
1077,2022-12-16,18:45:00,141,Female,47.0,Clothing,2.0,50.0,15.0,100.0,Jacket
1381,2022-10-26,17:26:00,48,Female,44.0,Clothing,4.0,25.0,7.75,100.0,Skirt
1439,2023-11-18,20:53:00,76,Male,50.0,Clothing,3.0,25.0,7.25,75.0,Jacket
1792,2023-08-26,17:37:00,88,Female,20.0,Beauty,1.0,50.0,26.5,50.0,Shampoo
176,2023-05-26,18:15:00,53,Female,43.0,Beauty,2.0,50.0,25.5,100.0,Hair Serum
216,2022-11-04,17:28:00,141,Male,62.0,Electronics,2.0,50.0,26.5,100.0,Tablet
1176,2023-01-04,20:33:00,34,Female,43.0,Beauty,2.0,50.0,21.0,100.0,Body Lotion
1216,2023-03-01,22:53:00,23,Male,62.0,Electronics,2.0,50.0,13.0,100.0,Monitor
772,2023-04-14,21:47:00,25,Male,26.0,Electronics,1.0,30.0,16.2,30.0,Wireless Mouse
1772,2022-02-03,19:06:00,59,Male,26.0,Electronics,1.0,30.0,13.2,30.0,Headphones
53,2022-01-06,17:57:00,32,Male,34.0,Electronics,2.0,50.0,22.0,100.0,Bluetooth Speaker
1053,2023-02-10,21:13:00,40,Male,34.0,Electronics,2.0,50.0,20.5,100.0,Power Bank
43,2023-03-18,21:42:00,118,Female,48.0,Clothing,1.0,300.0,111.0,300.0,Skirt
71,2023-02-16,19:11:00,32,Female,51.0,Beauty,4.0,25.0,11.5,100.0,Body Lotion
93,2022-01-25,20:52:00,148,Female,35.0,Beauty,4.0,500.0,140.0,2000.0,Hair Serum
302,2023-02-09,17:51:00,26,Male,57.0,Beauty,2.0,300.0,135.0,600.0,Foundation
551,2023-03-21,22:45:00,99,Male,45.0,Electronics,3.0,300.0,141.0,900.0,Smartphone
681,2023-08-04,22:12:00,24,Female,43.0,Electronics,2.0,30.0,8.4,60.0,Monitor
722,2023-02-24,18:35:00,25,Male,20.0,Beauty,3.0,300.0,162.0,900.0,Shampoo
728,2022-06-02,19:35:00,78,Male,51.0,Electronics,3.0,50.0,18.0,150.0,Smartwatch
829,2022-03-24,21:31:00,52,Male,61.0,Beauty,3.0,30.0,9.6,90.0,Moisturizer
955,2022-01-16,17:57:00,16,Male,58.0,Clothing,1.0,25.0,12.5,25.0,Sneakers
1043,2023-11-30,18:10:00,20,Female,48.0,Clothing,1.0,300.0,87.0,300.0,Jeans
1071,2023-09-21,17:38:00,155,Female,51.0,Beauty,4.0,25.0,6.75,100.0,Face Wash
1093,2023-11-06,17:26:00,87,Female,35.0,Beauty,4.0,500.0,270.0,2000.0,Shampoo
1302,2022-12-21,17:55:00,20,Male,57.0,Beauty,2.0,300.0,102.0,600.0,Shampoo
1551,2023-11-12,22:36:00,84,Male,45.0,Electronics,3.0,300.0,81.0,900.0,Keyboard
1681,2022-11-09,19:32:00,53,Female,43.0,Electronics,2.0,30.0,11.1,60.0,Laptop
1722,2022-01-30,20:38:00,22,Male,20.0,Beauty,3.0,300.0,159.0,900.0,Moisturizer
1728,2023-05-23,22:30:00,77,Male,51.0,Electronics,3.0,50.0,25.0,150.0,Smartphone
1829,2022-05-30,22:37:00,58,Male,61.0,Beauty,3.0,30.0,12.0,90.0,Face Cream
1955,2022-09-15,21:11:00,134,Male,58.0,Clothing,1.0,25.0,6.5,25.0,Hoodie
144,2022-03-26,22:18:00,119,Female,59.0,Beauty,3.0,500.0,255.0,1500.0,Face Cream
474,2022-05-08,17:57:00,145,Female,26.0,Clothing,3.0,500.0,210.0,1500.0,Dress
1144,2022-12-30,21:27:00,148,Female,59.0,Beauty,3.0,500.0,125.0,1500.0,Body Lotion
